code,name,latitude,longitude
158000,Donegal Park,-36.97749254,174.9078563
158100,Ormiston South,-36.97596797,174.9175859
158200,Mission Heights South,-36.96503986,174.9321751
158300,Hilltop (Auckland),-36.98571899,174.9077134
158400,Wiri East,-36.99903763,174.8870903
158500,Goodwood Heights,-36.99421746,174.8973283
158600,Ormiston East,-36.98204749,174.9310793
158700,Clendon Park North,-37.02445325,174.8600384
158800,Burbank,-37.02139033,174.8679883
158900,Tuscany Heights,-36.97921496,174.9550997
159000,Totara Heights,-37.0016393,174.900245
159100,Homai East,-37.0133257,174.8854612
159200,Homai West,-37.01888813,174.877996
159300,The Gardens (Auckland),-37.00156996,174.9130385
159400,Clarks Beach,-37.13836247,174.707576
159500,Clendon Park West,-37.03235369,174.8592663
159600,Hillpark North,-37.01063595,174.8978987
159700,Clendon Park East,-37.03230003,174.8651409
159800,Karaka Creek,-37.13436391,174.7643774
159900,Rowandale West,-37.02855927,174.8721658
160000,Rowandale East,-37.02529361,174.8808791
160100,Manurewa Central,-37.02111515,174.8914723
160200,Weymouth North,-37.03938307,174.8653068
160300,Hillpark South,-37.01717082,174.9004247
160400,Alfriston,-37.01247699,174.920802
160500,Weymouth East,-37.03734988,174.8776069
160600,Leabank,-37.03219654,174.8873435
160700,Weymouth South,-37.04682412,174.8629955
160800,Manurewa East,-37.02583832,174.9061093
160900,Manurewa South,-37.03138834,174.9004088
161000,Randwick Park East,-37.01986261,174.9178302
161100,Wattle Downs West,-37.05128128,174.8752268
161200,Wattle Downs North,-37.03867016,174.8948734
161300,Randwick Park West,-37.02624737,174.9135793
161400,Kingseat-Karaka,-37.12442419,174.8214859
161500,Wattle Downs East,-37.04722333,174.8929496
161600,Takanini North,-37.02622521,174.9322924
161700,Takanini Industrial,-37.03359785,174.9153558
161800,Conifer Grove West,-37.0486937,174.9129301
161900,Conifer Grove East,-37.04393764,174.9153718
162000,Takanini West,-37.04068506,174.9211294
162100,Takanini South,-37.0415736,174.9388831
162200,Takanini Central,-37.05069884,174.925869
162300,Ardmore,-37.06183843,175.0114799
162400,Glenbrook,-37.20183488,174.7552721
162500,Hingaia,-37.0736996,174.9141945
162600,Takanini South East,-37.04902013,174.9451498
162700,Kawakawa Bay-Orere,-36.98413362,175.1519685
162800,Papakura West,-37.05653671,174.934168
162900,Clevedon,-37.01480977,175.0459067
163000,Papakura North,-37.05741406,174.9479461
163100,Pahurehure,-37.06864785,174.9327286
163200,Papakura Central,-37.06542305,174.9428189
163300,Papakura North East,-37.05143433,174.9659428
163400,Karaka Lakes,-37.08456461,174.9264839
163500,Papakura Kelvin,-37.05933436,174.9623945
163600,Papakura Massey Park,-37.0662997,174.9548386
163700,Rosehill,-37.0807433,174.9381101
163800,Patumahoe,-37.17691755,174.8351407
163900,Papakura East,-37.05846123,174.9792085
164000,Opaheke,-37.07682576,174.9479776
164100,Papakura Industrial,-37.07325298,174.9642956
164200,Red Hill,-37.06738541,174.9772937
164300,Drury,-37.10606959,174.936694
164400,Tamakae,-37.2446936,174.7233294
164500,Hamilton Estate,-37.24583465,174.7395242
164600,Drury Rural,-37.11220768,174.9747615
164700,Waiuku Central,-37.25584046,174.7278117
164800,Waiuku East,-37.25796999,174.7349682
164900,Kendallvale,-37.25314449,174.7507266
165000,Puni,-37.21369487,174.847442
165100,Ramarama,-37.15945142,174.9340816
165200,Hunua,-37.08256361,175.0816926
165300,Pukekohe North West,-37.18225476,174.8958034
165400,Anselmi Ridge,-37.18633345,174.93551
165500,Pukekohe West,-37.20097025,174.8880399
165600,Cape Hill,-37.18797047,174.9107133
165700,Rosa Birch Park,-37.20705288,174.8959015
165800,Rooseville Park,-37.19697684,174.9130763
165900,Cloverlea (Auckland),-37.21592548,174.8926362
166000,Pukekohe Central,-37.20891954,174.9133255
166100,Pukekohe Hospital,-37.21226696,174.9026241
166200,Buckland,-37.22733765,174.9192406
166300,Bombay Hills,-37.17536804,175.0022561
166400,Ararimu,-37.14686222,175.0824698
166500,Colville,-36.69966402,175.4815761
166600,Islands Thames-Coromandel District,-36.6154806,175.7959563
166700,Coromandel,-36.75575844,175.4957155
166800,Inlets Thames-Coromandel District,-36.78821889,175.469212
166900,Mercury Bay North,-36.84372857,175.6117847
167000,Whitianga North,-36.82143931,175.6736582
167100,Whitianga South,-36.8336234,175.693564
167200,Thames Coast,-37.0047507,175.5437934
167300,Cooks Beach-Ferry Landing,-36.84060376,175.7477556
167400,Mercury Bay South,-36.97215776,175.7163703
167500,Kauaeranga,-37.1074127,175.6252365
167600,Thames North,-37.13153868,175.5459187
167700,Thames Central,-37.14032281,175.5414297
167800,Thames South,-37.1491222,175.5590376
167900,Hikuai,-37.10104385,175.7680875
168000,Totora-Kopu,-37.16787966,175.5601176
168100,Tairua,-36.99459914,175.8534233
168200,Pauanui,-37.03385041,175.8548818
168300,Matatoki-Puriri,-37.23726446,175.660874
168400,Whangamata Rural,-37.17526649,175.8301005
168500,Whangamata,-37.21349281,175.866589
168600,Miranda-Pukorokoro,-37.11354894,175.2761128
168700,Hauraki Plains North,-37.26398219,175.3964907
168800,Hauraki Plains East,-37.23819335,175.5435369
168900,Ngatea,-37.27899729,175.4915105
169000,Hauraki Plains South,-37.355292,175.4824856
169100,Paeroa Rural,-37.39345524,175.578646
169200,Paeroa,-37.37535256,175.6739369
169300,Waihi Rural,-37.43661886,175.7843219
169400,Waihi North,-37.38622736,175.8334923
169500,Waihi East,-37.3822807,175.8556129
169600,Waihi South,-37.397349,175.8375224
169700,Aka Aka,-37.29132737,174.7750921
169800,Mangatangi,-37.1550063,175.1758021
169900,Tuakau Rural,-37.28621227,174.9522906
170000,Tuakau North,-37.25721309,174.9481626
170100,Onewhero,-37.36416985,174.8754936
170200,Pokeno Rural,-37.27014853,175.0048318
170300,Tuakau South,-37.28146265,174.9406688
170400,Port Waikato-Waikaretu,-37.46326144,174.7802215
170500,Pokeno,-37.24416888,175.0202153
170600,Pukekawa,-37.35591115,175.0052687
170700,Maramarua,-37.27897408,175.2148486
170800,Rangiriri,-37.3896672,175.0901221
170900,Te Akau,-37.69707947,175.0455619
171000,Inlets Waikato District,-37.78791463,174.9039852
171100,Te Kauwhata,-37.4025191,175.1480209
171200,Huntly Rural,-37.53043725,175.1912831
171300,Waerenga,-37.42381266,175.3085218
171400,Huntly West,-37.53603123,175.1387367
171500,Huntly East,-37.55408564,175.1655325
171600,Raglan,-37.8113872,174.8538483
171700,Whitikahu,-37.5709867,175.3171859
171800,Te Uku,-37.88322634,174.9382117
171900,Taupiri-Lake Kainui,-37.65858387,175.1884422
172000,Ngaruawahia North,-37.66207762,175.1534735
172100,Ngaruawahia Central,-37.66638305,175.145065
172200,Ngaruawahia South,-37.68072142,175.1433989
172300,Kainui-Gordonton,-37.65939637,175.2749636
172400,Te Kowhai,-37.72194588,175.1633403
172500,Whatawhata West,-37.76133473,175.1233176
172600,Horotiu,-37.70262644,175.2025065
172700,Horsham Downs,-37.70633361,175.2818963
172800,Whatawhata East,-37.80041059,175.1591115
172900,Rotokauri,-37.79646444,175.2205137
173000,Hamilton Park,-37.74851528,175.3389199
173100,Eureka-Tauwhare,-37.73963043,175.4329609
173200,Tamahere North,-37.8125973,175.3527103
173300,Pukemoremore,-37.79999562,175.4230531
173400,Tamahere South,-37.84740377,175.3897818
173500,Tahuna-Mangateparu,-37.52132213,175.4648017
173600,Mangaiti,-37.50073616,175.628672
173700,Tatuanui,-37.64163374,175.5934946
173800,Tahuroa,-37.69903344,175.524808
173900,Morrinsville East,-37.64774647,175.5361261
174000,Morrinsville West,-37.65791668,175.5191306
174100,Te Aroha East,-37.53376025,175.7092418
174200,Te Aroha West,-37.55101925,175.7006574
174300,Waihou-Manawaru,-37.59772787,175.7683505
174400,Waitoa-Ngarua,-37.64354365,175.7049672
174500,Richmond Downs-Wardville,-37.71603663,175.7456246
174600,Waharoa-Peria,-37.78764074,175.7349705
174700,Okauia,-37.77286251,175.84579
174800,Hinuera,-37.87610156,175.7205954
174900,Matamata North,-37.8092195,175.7806562
175000,Matamata South,-37.81753128,175.7711982
175100,Te Poi,-37.87153608,175.8730697
175200,Te Rapa North,-37.73226423,175.2207236
175300,Flagstaff North,-37.72225897,175.2476694
175400,Rotokauri-Waiwhakareke,-37.75541514,175.2113997
175500,Flagstaff South,-37.729433,175.239892
175600,Rototuna North,-37.71737955,175.2650505
175700,Pukete West,-37.73942064,175.2352709
175800,Flagstaff East,-37.73415885,175.2537505
175900,Rototuna Central,-37.72662295,175.2653917
176000,Pukete East,-37.74160973,175.2444184
176100,Te Manatu,-37.72619876,175.2819573
176200,Rototuna South,-37.73648973,175.2699478
176300,Te Rapa South,-37.76141322,175.2411461
176400,Saint Andrews West,-37.75310645,175.2502544
176500,Saint Andrews East,-37.75334806,175.2616767
176600,Queenwood (Hamilton City),-37.74645488,175.2661638
176700,St James,-37.73572255,175.2838488
176800,Crawshaw,-37.77209972,175.2349975
176900,Huntington,-37.74374104,175.2837203
177000,Western Heights (Hamilton City),-37.78528581,175.2266397
177100,Nawton West,-37.78502392,175.2335739
177200,Nawton East,-37.77962005,175.2401698
177300,Chartwell,-37.75401103,175.2771694
177400,Forest Lake (Hamilton City),-37.77134221,175.252909
177500,Chedworth,-37.75074523,175.2849514
177600,Beerescourt,-37.76368245,175.2614655
177700,Miropiko,-37.76463892,175.2715573
177800,Porritt,-37.7587924,175.2863794
177900,Dinsdale North,-37.78865021,175.2457557
178000,Maeroa,-37.77834857,175.2602885
178100,Dinsdale South,-37.79839009,175.2393146
178200,Fairfield (Hamilton City),-37.76889278,175.284084
178300,Whitiora,-37.77756896,175.2704803
178400,Enderley North,-37.76256822,175.2942334
178500,Fairview Downs,-37.76127248,175.3031692
178600,Temple View,-37.82263785,175.2191035
178700,Swarbrick,-37.79404129,175.2521952
178800,Kahikatea,-37.80133598,175.2505409
178900,Frankton Junction,-37.79650916,175.2625589
179000,Kirikiriroa,-37.7819599,175.2746929
179100,Enderley South,-37.77006022,175.2965386
179200,Ruakura,-37.77240012,175.3176173
179300,Claudelands,-37.77969313,175.2879115
179400,Hamilton Central,-37.78938082,175.2820307
179500,Hamilton Lake,-37.79791394,175.2734923
179600,Peachgrove,-37.77692046,175.2973258
179700,Hamilton East Village,-37.79028168,175.2932465
179800,Hamilton West,-37.80074182,175.2844169
179900,Greensboro,-37.78580589,175.310164
180000,Hamilton East Cook,-37.7913507,175.3034307
180100,Melville North,-37.81091872,175.2793865
180200,Hamilton East,-37.80128004,175.3007638
180300,Melville South,-37.81569499,175.2785074
180400,Deanwell,-37.8203408,175.2741917
180500,Bader,-37.80931055,175.2924365
180600,Hillcrest West (Hamilton City),-37.79546663,175.3132658
180700,Hillcrest East (Hamilton City),-37.79610513,175.3216712
180800,Silverdale (Hamilton City),-37.79128988,175.3291239
180900,Glenview,-37.81914877,175.2905484
181000,Resthill,-37.82572526,175.2873741
181100,Fitzroy,-37.81785453,175.300863
181200,Riverlea,-37.80516292,175.3249034
181300,Peacockes,-37.82349958,175.312992
181400,Te Pahu,-37.92511289,175.1276973
181500,Ngahinapouri,-37.86550268,175.2050077
181700,Lake Ngaroto,-37.93011525,175.2427078
181800,Kaipaki,-37.88426455,175.3540589
181900,Pirongia,-37.99437359,175.2046696
182000,Hautapu Rural,-37.84547487,175.4412634
182100,Pokuru,-38.02371113,175.2579105
182200,Te Rahu,-37.94962706,175.3486416
182300,Fencourt,-37.84886961,175.4826117
182400,Hautapu,-37.87894521,175.4437087
182500,Karapiro,-37.87109072,175.5689487
182600,Cambridge North,-37.8739543,175.4699974
182700,Cambridge West,-37.8870045,175.4577976
182800,Cambridge East,-37.882191,175.4734643
182900,Cambridge Park-River Garden,-37.90135655,175.4496923
183000,Oaklands-St Kilda,-37.87830147,175.4878859
183100,Pukerimu,-37.93423692,175.4163048
183200,Cambridge Central,-37.89316701,175.4715905
183300,Te Awamutu North,-37.99873125,175.3216708
183400,Te Awamutu West,-38.00845928,175.3046895
183500,Leamington West,-37.90325801,175.4708609
183600,Goodfellow Park,-38.00680748,175.31678
183700,Leamington South,-37.91630252,175.4677197
183800,Leamington Central,-37.91053559,175.4724629
183900,Leamington East,-37.902915,175.4829882
184000,Te Awamutu Stadium,-38.0160303,175.3153193
184100,Te Awamutu Central,-38.0102104,175.326388
184200,Pekerau,-38.00799642,175.3444897
184300,Fraser Street,-38.02172341,175.3242625
184400,Sherwin Park,-38.01763951,175.3360078
184500,St Leger,-38.03675379,175.3326579
184600,Rotoorangi,-38.02123915,175.4370543
184700,Tokanui,-38.06948642,175.3219439
184800,Kihikihi Central,-38.03798646,175.3507997
184900,Maungatautari,-37.99001963,175.597405
185000,Rotongata,-38.09897589,175.5485222
185100,Inlets Otorohanga District,-38.08682721,174.843901
185200,Pirongia Forest,-38.07790098,174.9593058
185300,Honikiwi,-38.12541932,175.1399661
185400,Te Kawa,-38.12026201,175.2594488
185500,Otorohanga,-38.18318495,175.2167736
185600,Maihiihi,-38.25985712,175.3533971
185700,Puniu,-38.28518422,175.551365
185800,Tirau,-37.95916018,175.8142962
185900,Putararu Rural,-38.09657792,175.7324437
186000,Putararu,-38.05293796,175.7846651
186100,Kinleith,-38.29131119,175.7967036
186200,Paraonui,-38.21178412,175.8515199
186300,Parkdale,-38.20923493,175.8736035
186400,Matarawa,-38.22438631,175.8534565
186500,Stanley Park,-38.22081091,175.8635174
186600,Strathmore (South Waikato District),-38.23232788,175.8653461
186700,Tokoroa Central,-38.2230221,175.8734232
186800,Moananui,-38.23905279,175.8629699
186900,Inlet Waitomo District,-38.11501792,174.7820885
187000,Herangi,-38.45166436,174.8036454
187100,Hangatiki,-38.28355305,175.0693834
187200,Aria,-38.5422892,175.0202212
187300,Te Kuiti West,-38.33639894,175.1601903
187400,Te Kuiti East,-38.33422954,175.1750142
187500,Waipa Valley,-38.45839327,175.2765737
187600,Tiroa,-38.53374368,175.5242158
187700,Marotiri,-38.51214377,175.7806422
187800,Ohakuri,-38.52137003,176.0947775
187900,Lake Taupo Bays,-38.87191067,175.7316698
188000,Mapara,-38.65445471,175.9769592
188100,Inland water Lake Taupo,-38.80363803,175.9109763
188200,Wairakei-Broadlands,-38.68443198,176.2621773
188300,Acacia Bay,-38.70123976,176.0195681
188400,Brentwood (Taupo District),-38.68168999,176.0527261
188500,Nukuhau-Rangatira Park,-38.67360248,176.074247
188600,Taupo Central West,-38.6847684,176.0730419
188700,Tauhara,-38.6735574,176.1135731
188800,Taupo Central East,-38.68453849,176.0813206
188900,Mountview,-38.68673952,176.0924507
189000,Bird Area,-38.69357961,176.0859815
189100,Hilltop (Taupo District),-38.69976213,176.0991505
189200,Waipahihi,-38.71039633,176.0993008
189300,Richmond Heights,-38.71708174,176.0882855
189400,Wharewaka,-38.73418064,176.0791833
189500,Kaimanawa,-39.18581719,175.7416407
189600,Waitahanui,-38.74070686,176.1542515
189700,Turangi,-38.99284557,175.8060691
189800,Rangataiki,-38.71838874,176.4705909
189900,Taharua,-39.05016192,176.287545
190000,Te More,-39.12878205,176.0316476
190100,Waiau,-37.44585854,175.9097875
190200,Waihi Beach-Bowentown,-37.42807039,175.9556145
190300,Tahawai,-37.519043,175.8922931
190400,Athenree,-37.44455774,175.9591733
190500,Aongatete,-37.61688515,175.893938
190600,Katikati,-37.55213437,175.9254829
190700,Inlet Tauranga Harbour North,-37.57994816,176.0164512
190800,Matakana Island,-37.56304484,176.0570772
190900,Pahoia,-37.70302699,175.9681227
191000,Omokoroa,-37.64305079,176.0343062
191100,Omokoroa Rural,-37.655611,176.0146601
191200,Te Puna,-37.68313647,176.068803
191300,Minden,-37.77273465,176.0154078
191400,Kaimai,-37.88590858,176.0209843
191500,Kopurererua,-37.77550916,176.1039084
191600,Kaitemako (Western Bay of Plenty District),-37.78247813,176.1993878
191700,Waiorohi,-37.87712037,176.1477557
191800,Otawa,-37.80633865,176.2729115
191900,Te Puke West,-37.7881496,176.3108254
192000,Rangiuru,-37.85543327,176.3346258
192100,Te Puke East,-37.7898618,176.3255503
192200,Inlets Maketu,-37.76884378,176.4813193
192300,Maketu,-37.75952859,176.4634504
192400,Pukehina Beach,-37.78609613,176.5175689
192500,Pongakawa,-37.89305456,176.4961447
192600,Matua North,-37.66586707,176.1233338
192700,Inlet Tauranga Harbour South,-37.70215632,176.2192822
192800,Mount Maunganui North,-37.63000366,176.1731587
192900,Matua South,-37.66755205,176.1324534
193000,Bethlehem North,-37.69058759,176.1075307
193100,Bellevue,-37.67938337,176.1292392
193200,Otumoetai North,-37.66946351,176.1490399
193300,Otumoetai South,-37.67691846,176.1443713
193400,Brookfield West,-37.69077076,176.1305169
193500,Bethlehem Central,-37.7065879,176.1149812
193600,Brookfield East,-37.68730456,176.1414349
193700,Mount Maunganui South,-37.64901161,176.1975804
193800,Tauranga Central,-37.67947411,176.1670426
193900,Mount Maunganui Central,-37.66423891,176.194481
194000,Judea,-37.69516132,176.1434545
194100,Te Reti,-37.70366196,176.1307627
194200,Bethlehem South,-37.72532991,176.1067655
194300,Omanu Beach,-37.65870852,176.2077501
194400,Tauranga Hospital,-37.70320853,176.1470071
194500,Tauriko,-37.75604256,176.0916592
194600,Gate Pa,-37.71588753,176.1355675
194700,Greerton South,-37.72765679,176.1251871
194800,Tauranga South,-37.7084259,176.1568196
194900,Arataki North,-37.67104486,176.2167985
195000,Matapihi,-37.69819147,176.1971738
195100,Pyes Pa West,-37.75427199,176.1087299
195200,Greerton North,-37.72989507,176.1376457
195300,Yatton Park,-37.72182391,176.1463513
195400,Pyes Pa North,-37.74119093,176.128028
195500,Arataki South,-37.67254346,176.2257874
195600,Pyes Pa South,-37.74928473,176.1224435
195700,Poike,-37.73216784,176.1506486
195800,Te Maunga North,-37.67469413,176.2338482
195900,Maungatapu,-37.7183264,176.1789488
196000,Hairini,-37.7321134,176.1627103
196100,Pyes Pa East,-37.74799664,176.1423603
196200,Te Maunga South,-37.68431126,176.2429964
196300,Kaitemako (Tauranga City),-37.73959423,176.1766902
196400,Ohauiti,-37.74926894,176.161603
196500,Baypark-Kairua,-37.70754878,176.2495911
196600,Welcome Bay West,-37.73107452,176.1850215
196700,Welcome Bay East,-37.72030061,176.2092839
196800,Pacific View,-37.69041269,176.2549225
196900,Welcome Bay South,-37.73637425,176.1974355
197000,Palm Beach North,-37.69284374,176.2627841
197100,Palm Beach South-Gravatt,-37.69834431,176.2763618
197200,Papamoa Beach North,-37.7028057,176.2953517
197300,Doncaster,-37.71059488,176.2968183
197400,Papamoa Beach South,-37.70757761,176.3111018
197500,Motiti,-37.71900661,176.3439
197600,Wairakei,-37.73298319,176.3590442
197700,Tui Ridge,-38.01697507,176.129319
197800,Arahiwi,-38.11299371,176.0476779
197900,Ngongotaha Valley,-38.14347351,176.157425
198000,Hamurana,-38.03031339,176.2509833
198100,Ngongotaha East,-38.06283551,176.213884
198200,Ngongotaha West,-38.07907701,176.2045438
198300,Inland water Lake Rotorua,-38.07904037,176.2720466
198400,Ngongotaha South,-38.09960701,176.2134176
198500,Selwyn Heights,-38.11866039,176.2166889
198600,Pleasant Heights,-38.12832953,176.2062618
198700,Rotoiti-Rotoehu,-38.05706156,176.4580576
198800,Kawaha,-38.10882745,176.2369396
198900,Fairy Springs,-38.11485248,176.2290382
199000,Western Heights (Rotorua District),-38.12374566,176.2209768
199100,Pukehangi North,-38.13486467,176.2054859
199200,Pukehangi South,-38.14208034,176.2072658
199300,Mangakakahi Central,-38.12824758,176.2305875
199400,Koutu,-38.12154784,176.2382327
199500,Mangakakahi West,-38.13572124,176.2179799
199600,Sunnybrook,-38.14973623,176.209178
199700,Fordlands,-38.14335034,176.2231512
199800,Kuirau,-38.13474084,176.2424283
199900,Utuhina,-38.14249953,176.2321444
200000,Pomare,-38.15440452,176.2216546
200100,Rotorua Central,-38.13568521,176.2542401
200200,Hillcrest (Rotorua District),-38.14990065,176.2346579
200300,Victoria,-38.1428939,176.2445082
200400,Waiohewa,-38.1090756,176.3811602
200500,Glenholme North,-38.14741329,176.246068
200600,Springfield South,-38.16331896,176.2277194
200700,Springfield North,-38.15887997,176.2359355
200800,Glenholme South,-38.15361117,176.2475663
200900,Owhata West,-38.1297808,176.2912146
201000,Holdens Bay-Rotokawa,-38.11483901,176.3250517
201100,Ngapuna,-38.14682269,176.2704744
201200,Fenton Park,-38.15219623,176.2575405
201300,Tihiotonga-Whakarewarewa,-38.16412016,176.251731
201400,Owhata East,-38.13784197,176.2981438
201500,Lynmore,-38.14940578,176.2889536
201600,Ngakuru,-38.3265856,176.1995005
201700,Kaingaroa-Whakarewarewa,-38.25763217,176.4569721
201800,Golden Springs,-38.43903714,176.350431
201900,Manawahe,-37.94949244,176.6695897
202000,Matata-Otakiri,-37.93846406,176.800438
202100,Onepu Spring,-38.04128543,176.7499485
202200,Edgecumbe,-37.97371477,176.8290882
202300,Thornton-Awakeri,-37.98393622,176.9084386
202400,Te Teko Lakes,-38.05714893,176.8025725
202500,Coastlands,-37.94356079,176.9623343
202600,Whakatane West,-37.96340527,176.9655928
202700,Whakatane Central,-37.95356587,176.9923274
202800,Trident,-37.96899468,176.9777094
202900,Allandale,-37.96801926,176.9863538
203000,Mokorua Bush,-37.96128021,177.0023902
203100,Wainui,-38.01390602,177.0338821
203200,Ohope,-37.98331205,177.1150872
203300,Inlet Ohiwa Harbour West,-37.99554076,177.0962869
203400,Galatea,-38.59477922,176.8316468
203500,Waingarara-Waimana,-38.28225314,177.0217387
203600,Murupara,-38.45393088,176.7063879
203700,Monika Reserve,-38.09544004,176.6750031
203800,Kawerau Industrial,-38.07123027,176.7217592
203900,Tarawera Park,-38.09034331,176.709359
204000,Inlet Ohiwa Harbour East,-38.01536696,177.1175093
204100,Waiotahi,-38.04672615,177.2017177
204200,Cape Runaway,-37.85617143,177.7894287
204300,Woodlands,-38.01656194,177.259659
204400,Opotiki,-38.0131159,177.2868247
204500,Otara-Tirohanga,-38.02845968,177.3479923
204600,Oponae,-38.20378355,177.3821502
204700,East Cape,-37.68457303,178.2530963
204800,Waipaoa,-38.34127548,177.7073397
204900,Ruatoria-Raukumara,-37.86680632,178.1958855
205000,Tokomaru,-38.07908632,178.1401774
205100,Hangaroa,-38.67842084,177.6333148
205200,Wharekaka,-38.4322622,178.1568292
205300,Te Arai,-38.65827971,177.8970149
205400,Hexton,-38.62021616,177.9681315
205500,Lytton,-38.63811028,177.9990272
205600,Makaraka-Awapuni,-38.65787303,177.9725507
205700,Riverdale,-38.64381481,177.9976712
205800,Te Hapara North,-38.65019278,178.0005427
205900,Mangapapa North,-38.63947853,178.0121518
206000,Elgin,-38.65935883,177.9921386
206100,Te Hapara South,-38.6565594,178.0043158
206200,Mangapapa East,-38.64354706,178.0214628
206300,Mangapapa South,-38.64907911,178.0142546
206400,Te Hapara East,-38.6560244,178.0172128
206500,Centennial Crescent,-38.66282628,178.0094277
206600,Whataupoko East,-38.64990296,178.0320065
206700,Whataupoko West,-38.65837976,178.0289827
206800,Gisborne Central,-38.66778237,178.0229931
206900,Kaiti North,-38.66763381,178.0446818
207000,Kaiti South,-38.67922301,178.0391953
207100,Outer Kaiti,-38.66939983,178.056555
207200,Tamarau,-38.67903252,178.0534396
207300,Wainui-Okitu,-38.69472117,178.0598375
207400,Maungataniwha-Raupunga,-38.9717569,177.0570601
207500,Inland water Lake Waikaremoana,-38.77140394,177.072767
207600,Frasertown-Ruakituri,-38.79568211,177.3499724
207700,Whakaki,-39.01763369,177.541764
207800,Wairoa,-39.03908469,177.4189808
207900,Mahia,-38.98042026,177.7158195
208000,Puketitiri-Tutira,-39.19745874,176.643007
208100,Sherenden-Crownthorpe,-39.47575154,176.4980148
208200,Maraekakaho,-39.62634976,176.2969952
208300,Puketapu-Eskdale,-39.4377947,176.7912576
208400,Omahu-Pakowhai,-39.56659265,176.8202478
208500,Bridge Pa,-39.63313082,176.7628481
208600,Twyford,-39.59961385,176.8187489
208700,Poukawa,-39.75996379,176.7022712
208800,Flaxmere West,-39.61622285,176.7732339
208900,Omahu Strip,-39.61309296,176.7872568
209000,Lochain Park,-39.61954659,176.7820075
209100,Flaxmere Park,-39.62368341,176.7871471
209200,Flaxmere South,-39.63097019,176.7912802
209300,Irongate,-39.63855772,176.8011531
209400,Frimley,-39.62166848,176.8292599
209500,Camberley,-39.63000463,176.8258152
209600,Clive,-39.58681014,176.9130379
209700,St Leonards,-39.63470466,176.8331525
209800,Mahora,-39.62404962,176.8488809
209900,Raureka,-39.64068599,176.8248974
210000,Cornwall Park,-39.63081696,176.8424303
210100,Tomoana,-39.62461437,176.8637875
210200,Longlands-Pukahu,-39.67130041,176.8249936
210300,Raceway Park,-39.64609207,176.8324527
210400,Karamu,-39.62823535,176.8838363
210500,Hastings Central,-39.63962329,176.8464276
210600,Tomoana Crossing,-39.63141616,176.8562162
210700,Akina Park,-39.65011585,176.8405243
210800,Queens Square,-39.64447191,176.853837
210900,Mayfair,-39.64014808,176.8633994
211000,Parkhaven,-39.65455823,176.8482577
211100,Parkvale,-39.64945934,176.8609755
211200,Mangateretere,-39.63473335,176.925178
211300,Haumoana-Te Awanga,-39.6348138,176.9732479
211400,Lucknow,-39.6706916,176.8701444
211500,Karanema-St Hill,-39.66451096,176.8862713
211600,Havelock North-Central,-39.66899524,176.8778553
211700,Brookvale,-39.65974248,176.8952269
211800,Iona,-39.67719283,176.8764327
211900,Hereworth,-39.67259367,176.8927927
212000,Te Mata Hills,-39.68967679,176.903869
212100,Havelock Hills,-39.68336487,176.8865291
212200,Kahuranaki,-39.7652496,176.9348851
212300,Bay View,-39.44155622,176.8583947
212400,Poraiti Hills,-39.50072983,176.8341526
212500,Poraiti Flat,-39.49267269,176.8587725
212600,Westshore,-39.4746211,176.8811713
212700,Inlet Napier City,-39.48554208,176.8801505
212800,Onekawa West,-39.49700088,176.8821806
212900,Ahuriri,-39.48272533,176.8975936
213000,Taradale West,-39.52609392,176.8382779
213100,Greenmeadows West,-39.51591342,176.8534658
213200,Taradale South,-39.54323393,176.8298907
213300,Bluff Hill,-39.48081517,176.9153891
213400,Hospital Hill,-39.48954321,176.9020767
213500,Tamatea West,-39.51290647,176.863372
213600,Tamatea North,-39.5079037,176.8724253
213700,Taradale Central,-39.5289489,176.8496314
213800,Tamatea East,-39.51596053,176.8691687
213900,Marewa West,-39.49919694,176.8959941
214000,Greenmeadows Central,-39.52255684,176.8615781
214100,Onekawa Central,-39.50598803,176.8889077
214200,Pirimai West,-39.51328394,176.8787314
214300,Napier Central,-39.49277802,176.9157349
214400,Greenmeadows South,-39.5259049,176.8673777
214500,Nelson Park,-39.49765371,176.9080156
214600,Bledisloe Park,-39.53439372,176.8565211
214700,Pirimai East,-39.51832585,176.8824334
214800,Onekawa East,-39.50931627,176.8956642
214900,Tareha Reserve,-39.54400792,176.8514304
215000,Marewa East,-39.50747604,176.906762
215100,Onekawa South,-39.51636261,176.8917305
215200,McLean Park,-39.5083024,176.9160949
215300,Maraenui,-39.51577224,176.9036775
215400,Meeanee-Awatoto,-39.54411569,176.8930414
215500,Mangaonuku,-39.80378374,176.4170926
215600,Makaretu,-39.94160872,176.3127314
215700,Waipawa,-39.93975904,176.5913431
215800,Waipukurau West,-39.99738364,176.540483
215900,Mangarara,-39.99003717,176.7626486
216000,Waipukurau East,-40.00231546,176.5602707
216100,Taurekaitai,-40.20716661,176.5333772
216200,Port Taranaki,-39.06078035,174.0294161
216300,Spotswood,-39.07096507,174.0242788
216400,Omata,-39.09431592,174.0185389
216500,Oakura,-39.11694914,173.9506602
216600,Moturoa,-39.06270468,174.0483364
216700,Kaitake,-39.19318761,173.9421888
216800,Blagdon-Lynmouth,-39.07074008,174.043222
216900,Kawaroa,-39.06419765,174.0657136
217000,New Plymouth Central,-39.05700192,174.0753745
217100,Marfell,-39.07502389,174.0471119
